人を呼んで 次に 注文を聞いて シャンプー が リビングソファ にあるから持ってきて .,SAY ( PERSON )  Listen ( シャンプー ) Go ( リビングソファ )  Find ( シャンプー )  Grasp ( シャンプー )  Go ( HERE )
トイレ に入って 次に レモンティ を発見して それを把持して .,Go ( トイレ )  Find ( レモンティ ) Go ( レモンティ )  Grasp ( レモンティ )
最初に 寝室 に入って ドレッシング を持って ソファ に持って行って .,Go ( 寝室 )  Find ( ドレッシング )  Grasp ( ドレッシング )  Go ( ソファ )
ダイニングソファ に行って 廊下 に行って それから フィールドから出て .,Go ( ダイニングソファ )  Go ( 廊下 )  Go ( OUTSIDE )
キッチン に入って リビング に入って えっと 外に出て .,Go ( キッチン )  Go ( リビング )  Go ( OUTSIDE ) 
最初に リビング に入って 洗剤 を持って サイドテーブル に持って行って .,Go ( リビング )  Find ( 洗剤 )  Grasp ( 洗剤 )  Go ( サイドテーブル )
廊下 に行って 次に 牛乳 を発見して それを取って .,Go ( 廊下 )  Find ( 牛乳 )  Grasp ( 牛乳 )
リビングソファ まで行って 次に レモンティ を見つけて それを持ち上げて .,Go ( リビングソファ )  Find ( レモンティ )  Grasp ( レモンティ )
キッチンテーブル に行って 寝室 に行って そのまま フィールドから退出して .,Go ( キッチンテーブル )  Go ( 寝室  )  Go ( OUTSIDE )
トイレ に行って ダイニング に行って それで 外に出て .,Go ( トイレ )  Go ( ダイニング )  Go ( OUTSIDE ) 
寝室 に行って トイレ に行って それで 外に出て .,Go ( 寝室 )  Go ( トイレ )  Go ( OUTSIDE ) 
リビングソファ に行って リビングテーブル まで行って それで キッチン を出て .,Go ( リビングソファ ) Go ( リビングテーブル )  Go ( キッチン )
トイレ に行って キッチン に行って それで フィールドから出て .,Go ( トイレ ) Go ( キッチン )  Go ( OUTSIDE )
廊下 に行って 牛乳 を持って フィールドから出て ほしいんだけど .,Go ( 廊下 )  Find ( 牛乳 )  Grasp ( 牛乳 )  Go ( OUTSIDE )
廊下 に行って リビング に行って そのまま フィールドから退出して .,Go ( 廊下 ) Go ( リビング )  Go ( OUTSIDE )
寝室 に行って キッチン に行って それで 外に出て .,Go ( 寝室 )  Go ( キッチン )  Go ( OUTSIDE ) 
まず ダイニング に入って じゃがりこ を取って ソファ に届けて .,Go ( ダイニング )  Find ( じゃがりこ )  Grasp ( じゃがりこ )  Go ( ソファ )
リビング に入って トイレ に入って えっと 外に出て .,Go ( リビング )  Go ( トイレ )  Go ( OUTSIDE ) 
テーブル に行って ソファ まで行って それで 廊下 を出て .,Go ( テーブル ) Go ( ソファ )  Go ( 廊下 )
リビング に行って キッチン に入って えっと フィールドから退出して .,Go ( リビング )  Go ( キッチン )  Go ( OUTSIDE ) 
ダイニングソファ に行って ストロベリージュース を持ち上げて フィールドから出て くれる？ .,Go ( ダイニングソファ ) Find ( ストロベリージュース )  Grasp ( ストロベリージュース ) Go ( OUTSIDE )
ダイニングソファ に行って レモンティ を持ち上げて フィールドから出て くれる？ .,Go ( ダイニングソファ ) Find ( レモンティ )  Grasp ( レモンティ ) Go ( OUTSIDE )
ダイニングソファ に行って ポテトチップス を持ち上げて フィールドから出て くれる？ .,Go ( ダイニングソファ ) Find ( ポテトチップス )  Grasp ( ポテトチップス ) Go ( OUTSIDE )
リビングソファ に行って 廊下 に入って そのまま リビング を出て .,Go ( リビングソファ )  Go ( 廊下  )  Go ( リビング )
サイドテーブル に行って ダイニングテーブル まで行って それで 廊下 を出て .,Go ( サイドテーブル ) Go ( ダイニングテーブル )  Go ( 廊下 )
ダイニングソファ まで行って 次に シーフードヌードル を見つけて それを持ち上げて .,Go ( ダイニングソファ )  Find ( シーフードヌードル )  Grasp ( シーフードヌードル )
ソファ に行って 寝室 に行って そのまま フィールドから退出して .,Go ( ソファ )  Go ( 寝室  )  Go ( OUTSIDE )
ダイニング に入って 近くにいる 人を探して そのまま その人に付いて行って .,Go ( ダイニング )  Find ( PERSON )  Follow ( PERSON )
リビングソファ に行って 廊下 に入って そのまま ダイニング を出て .,Go ( リビングソファ )  Go ( 廊下  )  Go ( ダイニング )
ダイニングテーブル に行って ダイニング に行って それから フィールドから出て .,Go ( ダイニングテーブル )  Go ( ダイニング )  Go ( OUTSIDE )
ソファ に行って 洗剤 を持ち上げて フィールドから出て くれる？ .,Go ( ソファ ) Find ( 洗剤 )  Grasp ( 洗剤 ) Go ( OUTSIDE )
ダイニングソファ に行って 廊下 に行って それから フィールドから出て .,Go ( ダイニングソファ )  Go ( 廊下 )  Go ( OUTSIDE )
ダイニング に入って 廊下 に入って えっと 外に出て .,Go ( ダイニング )  Go ( 廊下 )  Go ( OUTSIDE ) 
ソファ に行って 廊下 に行って それから フィールドから出て .,Go ( ソファ )  Go ( 廊下 )  Go ( OUTSIDE )
リビングソファ まで行って 廊下 に行って えっと トイレ を出て .,Go ( リビングソファ )  Go ( 廊下 )  Go ( トイレ )
最初に リビングテーブル まで行って シーフードヌードル を把持して それから 戻ってきて .,Go ( リビングテーブル )  Find ( シーフードヌードル )  Grasp ( シーフードヌードル )  Go ( HERE )
リビングテーブル に行って 廊下 に行って それから フィールドから出て .,Go ( リビングテーブル )  Go ( 廊下 )  Go ( OUTSIDE )
キッチンテーブル まで行って コーヒ を持ち上げて ゴミ箱 に捨てて ください .,Go ( キッチンテーブル )  Find ( コーヒ )  Grasp ( コーヒ )
リビング に入って キッチンテーブル まで行って そのあと フィールドから出て .,Go ( リビング )  Go ( キッチンテーブル )  Go ( OUTSIDE ) 
リビング に行って 廊下 に行って それで フィールドから出て .,Go ( リビング ) Go ( 廊下 )  Go ( OUTSIDE )
まず ダイニング に行って バスクリーナー を持って それで 戻ってきて .,Go ( ダイニング )  Find ( バスクリーナー )  Grasp ( バスクリーナー )  Go ( HERE )
トイレ に入って ダイニング に入って えっと 外に出て .,Go ( トイレ )  Go ( ダイニング )  Go ( OUTSIDE ) 
廊下 に行って リビング に行って そのまま フィールドから退出して .,Go ( 廊下 ) Go ( リビング )  Go ( OUTSIDE )
ダイニング に入って トイレ に入って えっと 外に出て .,Go ( ダイニング )  Go ( トイレ )  Go ( OUTSIDE ) 
最初に グリーンティ を キッチンテーブル から取ってきて リビングソファ まで行って ソファ まで行って .,Go ( キッチンテーブル )  Find ( グリーンティ )  Grasp ( グリーンティ )  Go ( HERE ) Go ( リビングソファ )  Go ( リビングソファ )
テーブル に行って えっと コーヒ を発見して それを把持して .,Go ( テーブル )  Find ( コーヒ )  Go ( コーヒ )  Grasp ( コーヒ )
ダイニング に行って トイレ に行って それで フィールドから出て .,Go ( ダイニング )  Go ( トイレ )  Go ( OUTSIDE ) 
廊下 に入って 次に シャンプー を発見して それを把持して .,Go ( 廊下 )  Find ( シャンプー ) Go ( シャンプー )  Grasp ( シャンプー )
ダイニング に行って 次に ドレッシング を発見して それを取って .,Go ( ダイニング )  Find ( ドレッシング )  Grasp ( ドレッシング )
寝室 に行って ダイニングソファ に行って そのあと 外に出て .,Go ( 寝室 )  Go ( ダイニングソファ )  Go ( OUTSIDE ) 
リビングテーブル に行って 廊下 に行って それから フィールドから出て .,Go ( リビングテーブル )  Go ( 廊下 )  Go ( OUTSIDE )
ソファ まで行って カップヌードル を持ち上げて ゴミ箱 に捨てて ください .,Go ( ソファ )  Find ( カップヌードル )  Grasp ( カップヌードル )
リビングソファ に行って シーフードヌードル を持ち上げて ゴミ箱 に捨てて ほしいんだけど .,Go ( リビングソファ )  Find ( シーフードヌードル )  Grasp ( シーフードヌードル )  Go ( Garbage )
リビングソファ に行って リビング に行って それから フィールドから出て .,Go ( リビングソファ )  Go ( リビング )  Go ( OUTSIDE )
ダイニングソファ に行って えっと オレンジジュース を発見して それを把持して .,Go ( ダイニングソファ )  Find ( オレンジジュース )  Go ( オレンジジュース )  Grasp ( オレンジジュース )
寝室 に行って コーヒ を持って フィールドから出て ほしいんだけど .,Go ( 寝室 )  Find ( コーヒ )  Grasp ( コーヒ )  Go ( OUTSIDE )
リビング に行って そのあと コーヒ を発見して それを持ち上げて .,Go ( リビング )  Find ( コーヒ )  Grasp ( コーヒ )
まず ダイニング に入って シャンプー を取って ソファ に届けて .,Go ( ダイニング )  Find ( シャンプー )  Grasp ( シャンプー )  Go ( ソファ )
キッチン に行って 廊下 に行って それで フィールドから出て .,Go ( キッチン )  Go ( 廊下 )  Go ( OUTSIDE ) 
まず キッチン に入って ブラウンティ を取って バー に届けて .,Go ( キッチン )  Find ( ブラウンティ )  Grasp ( ブラウンティ )  Go ( バー )
ダイニングテーブル に行って 廊下 に行って それから フィールドから出て .,Go ( ダイニングテーブル )  Go ( 廊下 )  Go ( OUTSIDE )
リビングソファ に行って えっと コーヒ を発見して それを把持して .,Go ( リビングソファ )  Find ( コーヒ )  Go ( コーヒ )  Grasp ( コーヒ )
寝室 に行って そのあと 牛乳 を発見して それを持ち上げて .,Go ( 寝室 )  Find ( 牛乳 )  Grasp ( 牛乳 )
ソファ に行って 廊下 に行って それから フィールドから出て .,Go ( ソファ )  Go ( 廊下 )  Go ( OUTSIDE )
キッチン に行って 次に ポテトチップス を発見して それを取って .,Go ( キッチン )  Find ( ポテトチップス )  Grasp ( ポテトチップス )
寝室 に行って そのあと オレンジジュース を発見して それを持ち上げて .,Go ( 寝室 )  Find ( オレンジジュース )  Grasp ( オレンジジュース )
キッチン に行って 寝室 に行って それで 外に出て .,Go ( キッチン )  Go ( 寝室 )  Go ( OUTSIDE ) 
最初に リビングテーブル まで行って カップヌードル を把持して それから 戻ってきて .,Go ( リビングテーブル )  Find ( カップヌードル )  Grasp ( カップヌードル )  Go ( HERE )
リビング に入って トイレ に入って えっと 外に出て .,Go ( リビング )  Go ( トイレ )  Go ( OUTSIDE ) 
ダイニングテーブル に行って キッチンテーブル まで行って それで 寝室 を出て .,Go ( ダイニングテーブル ) Go ( キッチンテーブル )  Go ( 寝室 )
ダイニングソファ に行って リビングテーブル まで行って それで 廊下 を出て .,Go ( ダイニングソファ ) Go ( リビングテーブル )  Go ( 廊下 )
人を呼んで 次に 注文を聞いて シーフードヌードル が テーブル にあるから持ってきて .,SAY ( PERSON )  Listen ( シーフードヌードル ) Go ( テーブル )  Find ( シーフードヌードル )  Grasp ( シーフードヌードル )  Go ( HERE )
キッチンテーブル まで行って 次に レッドティ を見つけて それを持ち上げて .,Go ( キッチンテーブル )  Find ( レッドティ )  Grasp ( レッドティ )
テーブル に行って コーンスープ を持ち上げて フィールドから出て くれる？ .,Go ( テーブル ) Find ( コーンスープ )  Grasp ( コーンスープ ) Go ( OUTSIDE )
ソファ に行って リビングソファ まで行って それで トイレ を出て .,Go ( ソファ ) Go ( リビングソファ )  Go ( トイレ )
廊下 に入って 次に コーヒ を発見して それを把持して .,Go ( 廊下 )  Find ( コーヒ ) Go ( コーヒ )  Grasp ( コーヒ )
サイドテーブル まで行って 次に グリーンティ を見つけて それを持ち上げて .,Go ( サイドテーブル )  Find ( グリーンティ )  Grasp ( グリーンティ )
最初に ダイニング に入って 洗剤 を持って バー に持って行って .,Go ( ダイニング )  Find ( 洗剤 )  Grasp ( 洗剤 )  Go ( バー )
リビング に行って キッチン に行って それで 外に出て .,Go ( リビング )  Go ( キッチン )  Go ( OUTSIDE ) 
寝室 に行って 廊下 に行って それで フィールドから出て .,Go ( 寝室 )  Go ( 廊下 )  Go ( OUTSIDE ) 
廊下 に行って 次に ソフナー を発見して それを取って .,Go ( 廊下 )  Find ( ソフナー )  Grasp ( ソフナー )
人を呼んで 次に 注文を聞いて じゃがりこ が サイドテーブル にあるから持ってきて .,SAY ( PERSON )  Listen ( じゃがりこ ) Go ( サイドテーブル )  Find ( じゃがりこ )  Grasp ( じゃがりこ )  Go ( HERE )
まず トイレ に入って カップヌードル を取って リビングソファ に届けて .,Go ( トイレ )  Find ( カップヌードル )  Grasp ( カップヌードル )  Go ( リビングソファ )
寝室 に行って ダイニング に行って それで フィールドから出て .,Go ( 寝室 )  Go ( ダイニング )  Go ( OUTSIDE ) 
廊下 に行って トイレ に行って それで フィールドから出て .,Go ( 廊下 )  Go ( トイレ )  Go ( OUTSIDE ) 
トイレ に入って 寝室 に入って えっと 外に出て .,Go ( トイレ )  Go ( 寝室 )  Go ( OUTSIDE ) 
まず 廊下 に行って レッドティ を持って それで 戻ってきて .,Go ( 廊下 )  Find ( レッドティ )  Grasp ( レッドティ )  Go ( HERE )
キッチン に行って ドレッシング を持って フィールドから出て ほしいんだけど .,Go ( キッチン )  Find ( ドレッシング )  Grasp ( ドレッシング )  Go ( OUTSIDE )
人を呼んで 次に 注文を聞いて 洗剤 が ダイニングソファ にあるから持ってきて .,SAY ( PERSON )  Listen ( 洗剤 ) Go ( ダイニングソファ )  Find ( 洗剤 )  Grasp ( 洗剤 )  Go ( HERE )
ソファ に行って トイレ に入って そのまま 廊下 を出て .,Go ( ソファ )  Go ( トイレ  )  Go ( 廊下 )
最初に ダイニング に入って グリーンティ を持って バー に持って行って .,Go ( ダイニング )  Find ( グリーンティ )  Grasp ( グリーンティ )  Go ( バー )
ダイニング に行って 寝室 に行って そのまま フィールドから退出して .,Go ( ダイニング ) Go ( 寝室 )  Go ( OUTSIDE )
トイレ に行って リビング に入って えっと フィールドから退出して .,Go ( トイレ )  Go ( リビング )  Go ( OUTSIDE ) 
キッチン に入って 次に シーフードヌードル を発見して それを把持して .,Go ( キッチン )  Find ( シーフードヌードル ) Go ( シーフードヌードル )  Grasp ( シーフードヌードル )
最初に ソファ まで行って レッドティ を把持して それから 戻ってきて .,Go ( ソファ )  Find ( レッドティ )  Grasp ( レッドティ )  Go ( HERE )
寝室 に行って トイレ に行って それで 外に出て .,Go ( 寝室 )  Go ( トイレ )  Go ( OUTSIDE ) 
最初に 緑茶 を リビングテーブル から取ってきて サイドテーブル まで行って ダイニングソファ まで行って .,Go ( リビングテーブル )  Find ( 緑茶 )  Grasp ( 緑茶 )  Go ( HERE ) Go ( サイドテーブル )  Go ( サイドテーブル )
最初に 廊下 に入って コーヒ を持って バー に持って行って .,Go ( 廊下 )  Find ( コーヒ )  Grasp ( コーヒ )  Go ( バー )
寝室 に行って シャンプー を持って フィールドから出て ほしいんだけど .,Go ( 寝室 )  Find ( シャンプー )  Grasp ( シャンプー )  Go ( OUTSIDE )
寝室 に入って 近くにいる 人を探して そのまま その人に付いて行って .,Go ( 寝室 )  Find ( PERSON )  Follow ( PERSON )
最初に ダイニングソファ まで行って じゃがりこ を把持して それから 戻ってきて .,Go ( ダイニングソファ )  Find ( じゃがりこ )  Grasp ( じゃがりこ )  Go ( HERE )
ダイニングテーブル に行って トイレ に行って そのまま フィールドから退出して .,Go ( ダイニングテーブル )  Go ( トイレ  )  Go ( OUTSIDE )
リビングソファ まで行って 廊下 に行って えっと 寝室 を出て .,Go ( リビングソファ )  Go ( 廊下 )  Go ( 寝室 )
ダイニング に行って トイレ に行って そのまま フィールドから退出して .,Go ( ダイニング ) Go ( トイレ )  Go ( OUTSIDE )
まず キッチン に行って コーンスープ を持って それで 戻ってきて .,Go ( キッチン )  Find ( コーンスープ )  Grasp ( コーンスープ )  Go ( HERE )
キッチン に行って リビング に行って そのまま フィールドから退出して .,Go ( キッチン ) Go ( リビング )  Go ( OUTSIDE )
廊下 に行って リビング に行って それで 外に出て .,Go ( 廊下 )  Go ( リビング )  Go ( OUTSIDE ) 
キッチン に行って リビングテーブル に行って そのあと 外に出て .,Go ( キッチン )  Go ( リビングテーブル )  Go ( OUTSIDE ) 
リビング に行って ダイニング に行って それで フィールドから出て .,Go ( リビング ) Go ( ダイニング )  Go ( OUTSIDE )
ダイニングソファ まで行って 次に 牛乳 を見つけて それを持ち上げて .,Go ( ダイニングソファ )  Find ( 牛乳 )  Grasp ( 牛乳 )
トイレ に行って 寝室 に行って それで 外に出て .,Go ( トイレ )  Go ( 寝室 )  Go ( OUTSIDE ) 
ダイニング に行って キッチン に行って それで 外に出て .,Go ( ダイニング )  Go ( キッチン )  Go ( OUTSIDE ) 
テーブル に行って ブラウンティ を持ち上げて ゴミ箱 に捨てて ほしいんだけど .,Go ( テーブル )  Find ( ブラウンティ )  Grasp ( ブラウンティ )  Go ( Garbage )
最初に キッチンテーブル まで行って 緑茶 を把持して それから 戻ってきて .,Go ( キッチンテーブル )  Find ( 緑茶 )  Grasp ( 緑茶 )  Go ( HERE )
ダイニング に行って キッチン に行って そのまま フィールドから退出して .,Go ( ダイニング ) Go ( キッチン )  Go ( OUTSIDE )
まず 廊下 に行って カップヌードル を持って それで 戻ってきて .,Go ( 廊下 )  Find ( カップヌードル )  Grasp ( カップヌードル )  Go ( HERE )
リビングテーブル に行って グリーンティ を持ち上げて ゴミ箱 に捨てて ほしいんだけど .,Go ( リビングテーブル )  Find ( グリーンティ )  Grasp ( グリーンティ )  Go ( Garbage )
トイレ に入って 近くにいる 人を探して そのまま その人に付いて行って .,Go ( トイレ )  Find ( PERSON )  Follow ( PERSON )
寝室 に行って 廊下 に入って えっと フィールドから退出して .,Go ( 寝室 )  Go ( 廊下 )  Go ( OUTSIDE ) 
リビング に行って テーブル に行って そのあと 外に出て .,Go ( リビング )  Go ( テーブル )  Go ( OUTSIDE ) 
キッチンテーブル に行って ダイニング に行って それから フィールドから出て .,Go ( キッチンテーブル )  Go ( ダイニング )  Go ( OUTSIDE )
キッチン に行って リビング に入って えっと フィールドから退出して .,Go ( キッチン )  Go ( リビング )  Go ( OUTSIDE ) 
リビング に行って 次に オレンジジュース を発見して それを取って .,Go ( リビング )  Find ( オレンジジュース )  Grasp ( オレンジジュース )
リビング に行って 寝室 に入って えっと フィールドから退出して .,Go ( リビング )  Go ( 寝室 )  Go ( OUTSIDE ) 
ダイニング に行って ソファ に行って そのあと 外に出て .,Go ( ダイニング )  Go ( ソファ )  Go ( OUTSIDE ) 
テーブル に行って 寝室 に行って それから フィールドから出て .,Go ( テーブル )  Go ( 寝室 )  Go ( OUTSIDE )
リビング に行って サイドテーブル に行って そのあと 外に出て .,Go ( リビング )  Go ( サイドテーブル )  Go ( OUTSIDE ) 
リビング に行って ダイニング に行って それで フィールドから出て .,Go ( リビング )  Go ( ダイニング )  Go ( OUTSIDE ) 
リビングテーブル に行って ドレッシング を持ち上げて ゴミ箱 に捨てて ほしいんだけど .,Go ( リビングテーブル )  Find ( ドレッシング )  Grasp ( ドレッシング )  Go ( Garbage )
まず リビング に入って 洗剤 を取って バー に届けて .,Go ( リビング )  Find ( 洗剤 )  Grasp ( 洗剤 )  Go ( バー )
トイレ に入って 寝室 に入って えっと 外に出て .,Go ( トイレ )  Go ( 寝室 )  Go ( OUTSIDE ) 
まず リビング に入って コーヒ を取って ダイニングテーブル に届けて .,Go ( リビング )  Find ( コーヒ )  Grasp ( コーヒ )  Go ( ダイニングテーブル )
まず トイレ に入って コーヒ を取って ダイニングソファ に届けて .,Go ( トイレ )  Find ( コーヒ )  Grasp ( コーヒ )  Go ( ダイニングソファ )
リビング に行って そのあと コーヒ を発見して それを持ち上げて .,Go ( リビング )  Find ( コーヒ )  Grasp ( コーヒ )
ダイニング に行って 次に レモンティ を発見して それを取って .,Go ( ダイニング )  Find ( レモンティ )  Grasp ( レモンティ )
リビング に行って 寝室 に行って それで フィールドから出て .,Go ( リビング )  Go ( 寝室 )  Go ( OUTSIDE ) 
ソファ に行って 廊下 に行って そのまま フィールドから退出して .,Go ( ソファ )  Go ( 廊下  )  Go ( OUTSIDE )
テーブル に行って えっと ブラウンティ を発見して それを把持して .,Go ( テーブル )  Find ( ブラウンティ )  Go ( ブラウンティ )  Grasp ( ブラウンティ )
ダイニング に行って そのあと 洗剤 を発見して それを持ち上げて .,Go ( ダイニング )  Find ( 洗剤 )  Grasp ( 洗剤 )
廊下 に行って レッドティ を持って フィールドから出て ほしいんだけど .,Go ( 廊下 )  Find ( レッドティ )  Grasp ( レッドティ )  Go ( OUTSIDE )
まず キッチン に行って 牛乳 を持って それで 戻ってきて .,Go ( キッチン )  Find ( 牛乳 )  Grasp ( 牛乳 )  Go ( HERE )
廊下 に行って トイレ に行って それで フィールドから出て .,Go ( 廊下 )  Go ( トイレ )  Go ( OUTSIDE ) 
リビング に入って 次に ディッシュ を発見して それを把持して .,Go ( リビング )  Find ( ディッシュ ) Go ( ディッシュ )  Grasp ( ディッシュ )
リビング に行って じゃがりこ を持って フィールドから出て ほしいんだけど .,Go ( リビング )  Find ( じゃがりこ )  Grasp ( じゃがりこ )  Go ( OUTSIDE )
