Would you bring toy_car from Side_Table move to Dining_Table go to Corridor .,Move ( Side_Table ) Find ( toy_car Side_Table ) Move ( Dining_Table ) Move ( Corridor )
Move to Side_Table Grasp toy_car leave the apartment please .,Move ( Side_Table ) Find ( toy_car Side_Table ) Grasp ( toy_car ) Move ( apartment )
Go to bed_room take rubik's_cube put it on Living_Sofa please .,Move ( bed_room ) Find ( rubik's_cube bed_room ) Grasp ( rubik's_cube ) Move ( Living_Sofa ) Place ( rubik's_cube Living_Sofa )
Can you bring Orange_Juice from Kitchen_Table go to Corridor move to Living_Sofa .,Move ( Kitchen_Table ) Find ( Orange_Juice Kitchen_Table ) Grasp ( Orange_Juice ) Move ( Corridor ) ( Living_Sofa )
Would you go to Kitchen_Room Grasp Cup_Noodle finally come back .,Move ( Kitchen_Room ) Find ( Cup_Noodle Kitchen_Room ) Grasp ( Cup_Noodle ) Move ( HERE )
Go to Side_Table find a person neayby finally follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( person )
Go to Living_Sofa find a person neayby finally follow a person .,Move ( Living_Sofa ) Find ( person Living_Sofa ) Follow ( person )
Would you go to lobby Grasp empty_ketchup finally come back .,Move ( lobby ) Find ( empty_ketchup lobby ) Grasp ( empty_ketchup ) Move ( HERE )
Move to Bar and detect Orange_Juice get it .,Move ( Bar ) Find ( Orange_Juice Bar ) Grasp ( Orange_Juice )
Can you go to kitchen get Green_Tea then come back .,Move ( kitchen ) Find ( Green_Tea kitchen ) Grasp ( Green_Tea ) Move ( HERE )
Go to Side_Table take cubic_clock put it on Living_Table okay .,Move ( Side_Table ) Grasp ( cubic_clock ) Move ( Living_Table ) Place ( cubic_clock Side_Table )
Go to Visitor_Room go to Side_Table and exit from Dining_Room .,Move ( Visitor_Room ) Move ( Side_Table ) Move ( Dining_Room )
Well get canned_juice from Kitchen_Table go to kitchen move to Bar .,Move ( Kitchen_Table ) Grasp ( canned_juice ) Move ( kitchen ) Move ( Bar )
Go to Corridor Grasp white_cup place it on Living_Sofa okay .,Move ( Corridor ) Grasp ( white_cup ) Move ( Living_Sofa ) Place ( white_cup Living_Sofa )
Go to Side_Table and detect dog_doll Grasp it .,Move ( Side_Table ) Find ( dog_doll Side_Table ) Grasp ( dog_doll ) 
Go to Dining_Table then detect toy_penguin take it .,Move ( Dining_Table ) Find ( toy_penguin Dining_Table ) Grasp ( toy_penguin ) Move ( toy_penguin )
Well move to Dining_Table Grasp sugar then come back .,Move ( Dining_Table ) Move ( sugar ) Move ( HERE )
Go to Corridor Grasp toy_car place it on Reception_Table okay .,Move ( Corridor ) Grasp ( toy_car ) Move ( Reception_Table ) Place ( toy_car Reception_Table )
Go to Reception_Table and find a person neayby bring filled_ketchup from Bar .,Move ( Reception_Table ) Find ( filled_ketchup Reception_Table ) Grasp ( filled_ketchup ) Find ( pesron Reception_Table ) Plcae ( filled_ketchup PERSON )
Would you move to Side_Table take sugar then come back .,Move ( Side_Table ) Find ( sugar Side_Table ) Grasp ( sugar ) Move ( HERE )
Well go to Living_Table take Cup_Star bring it to Side_Table .,Move ( Living_Table ) Find ( Cup_Star Living_Table ) Grasp ( Cup_Star ) Move ( Side_Table )
Well move to Living_Sofa get salt and come back .,Move ( Living_Sofa ) Grasp ( salt ) Move ( Living_Sofa ) Grasp ( salt ) Move ( HERE )
Go to kitchen take soysauce place it on Living_Table okay .,Move ( kitchen ) Find ( soysauce kitchen ) Grasp ( soysauce ) Move ( Living_Table )
Would you move to Dining_Sofa get toy_penguin bring it to Sofa .,Move ( Dining_Sofa ) Find ( toy_penguin Dining_Sofa ) Grasp ( toy_penguin ) Move ( Sofa )
Would you go to Visitor_Room Grasp Strawberry_Juice er come back .,Move ( Visitor_Room ) Find ( Strawberry_Juice Visitor_Room ) Move ( HERE )
Go to Bar Grasp Blue_Potato leave the apartment please .,Move ( Bar ) Grasp ( Blue_Potato ) Move ( apartment )
Go to Sofa then detect Cup_Star take it .,Move ( Sofa ) Find ( Cup_Star Sofa ) Grasp ( Cup_Star ) Move ( Cup_Star )
Can you bring Stick_Potato from Living_Sofa go to bed_room move to Living_Table .,Move ( Living_Sofa ) Find ( Stick_Potato Living_Sofa ) Grasp ( Stick_Potato ) Move ( bed_room ) ( Living_Table )
Go to Side_Table find a person neayby er follow a person .,Move ( Side_Table ) Find ( person Side_Table ) Follow ( person )
Go to Living_Table find a person neayby er follow a person .,Move ( Living_Table ) Find ( person Living_Table ) Follow ( person )
Go to Corridor take Orange_Juice put it on Kitchen_Table please .,Move ( Corridor ) Find ( Orange_Juice Corridor ) Grasp ( Orange_Juice ) Move ( Kitchen_Table ) Place ( Orange_Juice Kitchen_Table )
Would you move to Dining_Table get apple bring it to Kitchen_Table .,Move ( Dining_Table ) Find ( apple Dining_Table ) Grasp ( apple ) Move ( Kitchen_Table )
Go to Living_Table move to Sofa then leave the apartment .,Move ( Living_Table ) Move ( Sofa ) Move ( apartment )
Go to Dining_Room er find a person neayby bring spray_bottle from Kitchen_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Kitchen_Table ) Grasp ( spray_bottle )
Go to Living_Room take pink_cup place it on Reception_Table okay .,Move ( Living_Room ) Find ( pink_cup Living_Room ) Grasp ( pink_cup ) Move ( Reception_Table )
Would you go to Reception_Table take Orange_Juice er come back .,Move ( Reception_Table ) Find ( Orange_Juice Reception_Table ) Grasp ( Orange_Juice ) Move ( HERE )
Go to bed_room take Japanese_Dressing put it on Living_Table please .,Move ( bed_room ) Find ( Japanese_Dressing bed_room ) Grasp ( Japanese_Dressing ) Move ( Living_Table ) Place ( Japanese_Dressing Living_Table )
Would you move to Living_Sofa Grasp cigarette and come back .,Move ( Living_Sofa ) Grasp ( cigarette ) Move ( HERE )
Well get salt from Kitchen_Table go to Corridor go to Dining_Room .,Move ( Kitchen_Table ) Find ( salt Kitchen_Table ) Grasp ( salt ) Move ( Corridor ) Move ( Dining_Room )
Can you go to Visitor_Room get Japanese_Tea then come back .,Move ( Visitor_Room ) Find ( Japanese_Tea Visitor_Room ) Grasp ( Japanese_Tea ) Move ( HERE )
Go to Side_Table take Green_Tea put it on Sofa okay .,Move ( Side_Table ) Grasp ( Green_Tea ) Move ( Sofa ) Place ( Green_Tea Side_Table )
Move to Side_Table next detect Cup_Star get it .,Move ( Side_Table ) Find ( Cup_Star Side_Table ) Grasp ( Cup_Star )
Well move to Dining_Table get Green_Tea and come back .,Move ( Dining_Table ) Grasp ( Green_Tea ) Move ( Dining_Table ) Grasp ( Green_Tea ) Move ( HERE )
Go to Corridor and find a person neayby bring hourglass from Kitchen_Table .,Move ( Corridor ) Find ( person Corridor ) Move ( Kitchen_Table ) Grasp ( hourglass ) Move ( person )
Go to bed_room go to Sofa er leave the apartment .,Move ( bed_room ) Move ( Sofa ) Move ( apartment )
Go to Bar go to bed_room and leave the apartment .,Move ( Bar ) Move ( bed_room ) Move ( apartment )
Well move to Living_Table get Onion_Dressing and come back .,Move ( Living_Table ) Grasp ( Onion_Dressing ) Move ( Living_Table ) Grasp ( Onion_Dressing ) Move ( HERE )
Move to Dining_Sofa find a person neayby then follow a person .,Move ( Dining_Sofa ) Find ( person Dining_Sofa ) Follow ( pesron )
Go to Sofa find a person neayby er follow a person .,Move ( Sofa ) Find ( person Sofa ) Follow ( person )
Go to Dining_Room next find Bleach take it .,Move ( Dining_Room ) Find ( Bleach Dining_Room ) Grasp ( Bleach ) 
Go to lobby and find a person neayby bring camera from Bar .,Move ( lobby ) Find ( person lobby ) Move ( Bar ) Grasp ( camera ) Move ( person )
Go to Kitchen_Table get canned_juice exit from Living_Room okay .,Move ( Kitchen_Table ) Find ( canned_juice Kitchen_Table ) Grasp ( canned_juice ) Move ( Living_Room )
Move to Dining_Table find a person neayby then follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( pesron )
Go to kitchen get filled_ketchup throw it into Dustbin please .,Move ( kitchen ) Find ( filled_ketchup kitchen ) Grasp ( filled_ketchup ) Move ( Dustbin ) Place ( filled_ketchup Dustbin )
Go to Reception_Table take twin_bell_alarm_clock put it on Dining_Sofa okay .,Move ( Reception_Table ) Grasp ( twin_bell_alarm_clock ) Move ( Dining_Sofa ) Place ( twin_bell_alarm_clock Reception_Table )
Would you go to Sofa get toy_car carry it to Bar .,Move ( Sofa ) Find ( toy_car Sofa ) Grasp ( toy_car ) Move ( Bar )
Can you go to Kitchen_Room Grasp tumbler bring it to Dining_Sofa .,Move ( Kitchen_Room ) Find ( tumbler Kitchen_Room ) Grasp ( tumbler ) Move ( Dining_Sofa ) Find ( tumbler Dining_Sofa ) Grasp ( tumbler ) Move ( Kitchen_Room )
Move to Dining_Sofa next detect Lemon_Tea get it .,Move ( Dining_Sofa ) Find ( Lemon_Tea Dining_Sofa ) Grasp ( Lemon_Tea )
Go to Living_Room next find Korean_Soup take it .,Move ( Living_Room ) Find ( Korean_Soup Living_Room ) Grasp ( Korean_Soup ) 
Go to Dining_Sofa and find a person neayby bring toy_duck from Kitchen_Table .,Move ( Dining_Sofa ) Find ( toy_duck Dining_Sofa ) Grasp ( toy_duck ) Find ( pesron Dining_Sofa ) Plcae ( toy_duck PERSON )
Would you go to kitchen Grasp Red_Potato er come back .,Move ( kitchen ) Find ( Red_Potato kitchen ) Move ( HERE )
Go to Living_Table and detect Stick_Potato Grasp it .,Move ( Living_Table ) Find ( Stick_Potato Living_Table ) Grasp ( Stick_Potato ) 
Move to Side_Table get sauce place it on Dining_Table okay .,Move ( Side_Table ) Find ( sauce Side_Table ) Grasp ( sauce ) Move ( Dining_Table ) Place ( sauce Side_Table )
Go to Dining_Room then find a person neayby bring Chip_Star from Dining_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Dining_Table ) Grasp ( Chip_Star )
Go to bed_room go to Dining_Table then exit the apartment .,Move ( bed_room ) Move ( Dining_Table ) Move ( apartment )
Would you go to Kitchen_Table get white_cup carry it to Living_Table .,Move ( Kitchen_Table ) Find ( white_cup Kitchen_Table ) Grasp ( white_cup ) Move ( Living_Table )
Go to Dining_Sofa move to Side_Table then leave the apartment .,Move ( Dining_Sofa ) Move ( Side_Table ) Move ( apartment )
Go to Dining_Sofa Grasp Cloth_Cleaner leave the apartment please .,Move ( Dining_Sofa ) Grasp ( Cloth_Cleaner ) Move ( apartment )
Would you go to Visitor_Room Grasp spray_bottle er come back .,Move ( Visitor_Room ) Find ( spray_bottle Visitor_Room ) Move ( HERE )
Move to Living_Table get Blue_Potato exit from Corridor okay .,Move ( Living_Table ) Find ( Blue_Potato Living_Table ) Grasp ( Blue_Potato ) Move ( Corridor )
Go to lobby find a person neayby finally follow a person .,Move ( lobby ) Find ( person lobby ) Follow ( person )
Go to Visitor_Room move to Dining_Table then leave the apartment .,Move ( Visitor_Room ) Move ( Dining_Table ) Move ( apartment )
Go to Kitchen_Table and find a person neayby bring twin_bell_alarm_clock from Bar .,Move ( Kitchen_Table ) Find ( twin_bell_alarm_clock Kitchen_Table ) Grasp ( twin_bell_alarm_clock ) Find ( pesron Kitchen_Table ) Plcae ( twin_bell_alarm_clock PERSON )
Would you bring Orange_Juice from Living_Table move to Dining_Sofa go to Living_Room .,Move ( Living_Table ) Find ( Orange_Juice Living_Table ) Move ( Dining_Sofa ) Move ( Living_Room )
Go to Living_Table go to Dining_Room and leave the apartment .,Move ( Living_Table ) Move ( Dining_Room ) Move ( apartment )
Move to Dining_Sofa get apple exit from Dining_Room okay .,Move ( Dining_Sofa ) Find ( apple Dining_Sofa ) Grasp ( apple ) Move ( Dining_Room )
Go to kitchen next find Egg_Soup take it .,Move ( kitchen ) Find ( Egg_Soup kitchen ) Grasp ( Egg_Soup ) 
Would you move to Dining_Sofa Grasp cubic_clock and come back .,Move ( Dining_Sofa ) Grasp ( cubic_clock ) Move ( HERE )
Go to Dining_Room next find a person neayby get twin_bell_alarm_clock from Bar .,Move ( Dining_Room ) Find ( person ) Move ( Bar ) Grasp ( twin_bell_alarm_clock )
Would you go to Side_Table take Blue_Potato er come back .,Move ( Side_Table ) Find ( Blue_Potato Side_Table ) Grasp ( Blue_Potato ) Move ( HERE )
Can you move to Dining_Table get Green_Tea then come back .,Move ( Dining_Table ) Grasp ( Green_Tea ) Move ( HERE )
Move to Bar next detect camera get it .,Move ( Bar ) Find ( camera Bar ) Grasp ( camera )
Go to Dining_Sofa move to Living_Sofa take salt .,Move ( Dining_Sofa ) Move ( Living_Sofa ) Find ( salt Dining_Sofa ) Grasp ( salt ) Move ( HERE )
Go to Kitchen_Room move to Living_Table then leave the apartment .,Move ( Kitchen_Room ) Move ( Living_Table ) Move ( apartment )
Move to Side_Table get camera place it on Living_Table okay .,Move ( Side_Table ) Find ( camera Side_Table ) Grasp ( camera ) Move ( Living_Table ) Place ( camera Side_Table )
Well go to Living_Table take Onion_Dressing bring it to Kitchen_Table .,Move ( Living_Table ) Find ( Onion_Dressing Living_Table ) Grasp ( Onion_Dressing ) Move ( Kitchen_Table )
Go to Visitor_Room go to Side_Table then exit the apartment .,Move ( Visitor_Room ) Move ( Side_Table ) Move ( apartment )
Would you move to Dining_Sofa Grasp Lemon_Tea and come back .,Move ( Dining_Sofa ) Grasp ( Lemon_Tea ) Move ( HERE )
Go to Visitor_Room go to Side_Table and exit from bed_room .,Move ( Visitor_Room ) Move ( Side_Table ) Move ( bed_room )
Move to Bar next detect twin_bell_alarm_clock get it .,Move ( Bar ) Find ( twin_bell_alarm_clock Bar ) Grasp ( twin_bell_alarm_clock )
Would you go to Bar get salt carry it to Sofa .,Move ( Bar ) Find ( salt Bar ) Grasp ( salt ) Move ( Sofa )
Call a person then ask for an order get Blue_Potato from Sofa .,Say ( person ) Listen ( Blue_Potato ) Move ( Sofa ) Find ( Blue_Potato Sofa ) Grasp ( Blue_Potato ) Move ( Blue_Potato ) Place ( Blue_Potato Sofa ) 
Go to lobby take Blue_Potato put it on Bar please .,Move ( lobby ) Find ( Blue_Potato lobby ) Grasp ( Blue_Potato ) Move ( Bar ) Place ( Blue_Potato Bar )
Would you go to Living_Sofa take Cloth_Cleaner bring it to Dining_Table .,Move ( Living_Sofa ) Find ( Cloth_Cleaner Living_Sofa ) Grasp ( Cloth_Cleaner ) Move ( Dining_Table )
Go to Sofa move to Kitchen_Table take nursing_bottle .,Move ( Sofa ) Move ( Kitchen_Table ) Find ( nursing_bottle Sofa ) Grasp ( nursing_bottle ) Move ( HERE )
Go to Dining_Room and find a person neayby bring Egg_Soup from Dining_Table .,Move ( Dining_Room ) Find ( person Dining_Room ) Move ( Dining_Table ) Grasp ( Egg_Soup ) Move ( person )
Move to Dining_Table find a person neayby then follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( pesron )
Go to Corridor take bear_doll put it on Kitchen_Table please .,Move ( Corridor ) Find ( bear_doll Corridor ) Grasp ( bear_doll ) Move ( Kitchen_Table ) Place ( bear_doll Kitchen_Table )
Would you go to Kitchen_Table take camera er come back .,Move ( Kitchen_Table ) Find ( camera Kitchen_Table ) Grasp ( camera ) Move ( HERE )
Go to Reception_Table go to Kitchen_Room and exit the apartment .,Move ( Reception_Table ) Move ( Reception_Table ) Move ( apartment )
Go to Bar find a person neayby finally follow a person .,Move ( Bar ) Find ( person Bar ) Follow ( person )
Go to Dining_Table go to kitchen and leave the apartment .,Move ( Dining_Table ) Move ( kitchen ) Move ( apartment )
Go to bed_room next find tumbler take it .,Move ( bed_room ) Find ( tumbler bed_room ) Grasp ( tumbler ) 
Would you move to Reception_Table Grasp canned_juice and come back .,Move ( Reception_Table ) Grasp ( canned_juice ) Move ( HERE )
Go to Dining_Table find a person neayby er follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Go to bed_room move to Living_Table then leave the apartment .,Move ( bed_room ) Move ( Living_Table ) Move ( apartment )
Would you move to Reception_Table take Korean_Soup then come back .,Move ( Reception_Table ) Find ( Korean_Soup Reception_Table ) Grasp ( Korean_Soup ) Move ( HERE )
Go to bed_room Grasp toy_car throw it into Dustbin please .,Move ( bed_room ) Grasp ( toy_car ) Move ( Dustbin ) Place ( toy_car Dustbin ) 
Go to Dining_Table find a person neayby finally follow a person .,Move ( Dining_Table ) Find ( person Dining_Table ) Follow ( person )
Go to kitchen take Onion_Dressing place it on Living_Table okay .,Move ( kitchen ) Find ( Onion_Dressing kitchen ) Grasp ( Onion_Dressing ) Move ( Living_Table )
Move to Dining_Table get empty_plastic_bottle place it on Dining_Sofa okay .,Move ( Dining_Table ) Find ( empty_plastic_bottle Dining_Table ) Grasp ( empty_plastic_bottle ) Move ( Dining_Sofa ) Place ( empty_plastic_bottle Dining_Table )
Move to Side_Table get salt place it on Living_Table okay .,Move ( Side_Table ) Find ( salt Side_Table ) Grasp ( salt ) Move ( Living_Table ) Place ( salt Side_Table )
Can you go to Kitchen_Room get Stick_Potato then come back .,Move ( Kitchen_Room ) Find ( Stick_Potato Kitchen_Room ) Grasp ( Stick_Potato ) Move ( HERE )
Go to Kitchen_Room find a person neayby finally follow a person .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Follow ( person )
Go to Kitchen_Room move to Dining_Table finally leave the apartment .,Move ( Kitchen_Room ) Move ( Dining_Table ) Move ( apartment )
Would you move to Dining_Sofa take ground_pepper then come back .,Move ( Dining_Sofa ) Find ( ground_pepper Dining_Sofa ) Grasp ( ground_pepper ) Move ( HERE )
Go to Kitchen_Room er find a person neayby bring cubic_clock from Sofa .,Move ( Kitchen_Room ) Find ( person Kitchen_Room ) Move ( Sofa ) Grasp ( cubic_clock )
Go to Kitchen_Table go to kitchen and exit the apartment .,Move ( Kitchen_Table ) Move ( Kitchen_Table ) Move ( apartment )
Well move to Living_Table get pink_cup and come back .,Move ( Living_Table ) Grasp ( pink_cup ) Move ( Living_Table ) Grasp ( pink_cup ) Move ( HERE )
Go to kitchen Grasp tumbler place it on Dining_Table okay .,Move ( kitchen ) Grasp ( tumbler ) Move ( Dining_Table ) Place ( tumbler Dining_Table )
Would you bring cigarette from Bar move to Sofa go to Dining_Room .,Move ( Bar ) Find ( cigarette Bar ) Move ( Sofa ) Move ( Dining_Room )
Well go to Reception_Table take Seafood_Noodle bring it to Living_Table .,Move ( Reception_Table ) Find ( Seafood_Noodle Reception_Table ) Grasp ( Seafood_Noodle ) Move ( Living_Table )
Can you bring bell_pepper from Dining_Sofa go to Corridor move to Living_Sofa .,Move ( Dining_Sofa ) Find ( bell_pepper Dining_Sofa ) Grasp ( bell_pepper ) Move ( Corridor ) ( Living_Sofa )
Go to Corridor move to Dining_Sofa finally leave the apartment .,Move ( Corridor ) Move ( Dining_Sofa ) Move ( apartment )
Can you go to Bar take Brown_Tea carry it to Living_Sofa .,Move ( Bar ) Find ( Brown_Tea Bar ) Grasp ( Brown_Tea ) Move ( Living_Sofa )
Go to Corridor next find apple Grasp it .,Move ( Corridor ) Find ( apple Corridor ) Grasp ( apple )
Go to Living_Table go to Living_Room and exit the apartment .,Move ( Living_Table ) Move ( Living_Table ) Move ( apartment )
Go to Kitchen_Table then detect Brown_Tea take it .,Move ( Kitchen_Table ) Find ( Brown_Tea Kitchen_Table ) Grasp ( Brown_Tea ) Move ( Brown_Tea )
Go to Visitor_Room next find Strawberry_Juice Grasp it .,Move ( Visitor_Room ) Find ( Strawberry_Juice Visitor_Room ) Grasp ( Strawberry_Juice )
Would you move to Living_Sofa get salt bring it to Dining_Sofa .,Move ( Living_Sofa ) Find ( salt Living_Sofa ) Grasp ( salt ) Move ( Dining_Sofa )
Go to lobby er find a person neayby bring twin_bell_alarm_clock from Side_Table .,Move ( lobby ) Find ( person lobby ) Move ( Side_Table ) Grasp ( twin_bell_alarm_clock )
Go to Dining_Room go to Side_Table er leave the apartment .,Move ( Dining_Room ) Move ( Side_Table ) Move ( apartment )
Move to Dining_Table Grasp cigarette leave the apartment please .,Move ( Dining_Table ) Find ( cigarette Dining_Table ) Grasp ( cigarette ) Move ( apartment )
Would you go to Dining_Room Grasp Chip_Star finally come back .,Move ( Dining_Room ) Find ( Chip_Star Dining_Room ) Grasp ( Chip_Star ) Move ( HERE )
Go to Living_Sofa then detect tumbler take it .,Move ( Living_Sofa ) Find ( tumbler Living_Sofa ) Grasp ( tumbler ) Move ( tumbler )
Go to Living_Room move to Reception_Table then leave the apartment .,Move ( Living_Room ) Move ( Reception_Table ) Move ( apartment )
Would you go to Living_Room Grasp salt finally come back .,Move ( Living_Room ) Find ( salt Living_Room ) Grasp ( salt ) Move ( HERE )
Go to Living_Table go to kitchen and exit the apartment .,Move ( Living_Table ) Move ( Living_Table ) Move ( apartment )
Go to Living_Sofa Grasp Bleach leave the apartment please .,Move ( Living_Sofa ) Grasp ( Bleach ) Move ( apartment )
Go to Dining_Room go to Reception_Table and exit from Living_Room .,Move ( Dining_Room ) Move ( Reception_Table ) Move ( Living_Room )
Can you bring Red_Tea from Dining_Sofa go to Dining_Room move to Reception_Table .,Move ( Dining_Sofa ) Find ( Red_Tea Dining_Sofa ) Grasp ( Red_Tea ) Move ( Dining_Room ) ( Reception_Table )
Go to bed_room move to Dining_Table finally leave the apartment .,Move ( bed_room ) Move ( Dining_Table ) Move ( apartment )
Move to Bar get soysauce place it on Dining_Table okay .,Move ( Bar ) Find ( soysauce Bar ) Grasp ( soysauce ) Move ( Dining_Table ) Place ( soysauce Bar )
Can you go to lobby get rabbit_doll then come back .,Move ( lobby ) Find ( rabbit_doll lobby ) Grasp ( rabbit_doll ) Move ( HERE )
Well go to Reception_Table take toy_duck finally come back .,Move ( Reception_Table ) Grasp ( toy_duck ) Move ( HERE )
Move to Side_Table go to Sofa then exit the apartment .,Move ( Side_Table ) Move ( Sofa ) Move ( apartment )
Go to kitchen next find a person neayby get Cup_Star from Bar .,Move ( kitchen ) Find ( person ) Move ( Bar ) Grasp ( Cup_Star )
Can you move to Reception_Table get Red_Potato then come back .,Move ( Reception_Table ) Grasp ( Red_Potato ) Move ( HERE )
Go to Living_Room take Bleach put it on Dining_Sofa please .,Move ( Living_Room ) Find ( Bleach Living_Room ) Grasp ( Bleach ) Move ( Dining_Sofa ) Place ( Bleach Dining_Sofa )
Go to kitchen next find rabbit_doll take it .,Move ( kitchen ) Find ( rabbit_doll kitchen ) Grasp ( rabbit_doll ) 
